Dst Port,Protocol,Flow Duration,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Mean,Bwd Pkt Len Std,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Fwd PSH Flags,Fwd Pkts/s,Pkt Len Min,Pkt Len Mean,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Pkt Size Avg,Bwd Seg Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Label
443,6,397,19.672315572906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7556.675062972292,0.0,25.5,1,0,0,2,3,0,0,34.0,0.0,249,0,32,DoS attacks-Slowloris
35578,6,1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1400.5602240896358,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,267,0,32,DoS attacks-Slowloris
80,6,20422527,61.379770205469086,492.0,70.28571428571429,185.95852072053975,20422490.0,3403748.333333333,6078998.557762607,15004085.0,0,0.3427587585023146,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20422603,61.379770205469086,492.0,70.28571428571429,185.95852072053975,20422554.0,3403759.0,6079031.649860165,15004071.0,0,0.3427574829711962,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20422028,61.35532731944465,492.0,70.28571428571429,185.95852072053975,20421983.0,3403663.833333333,6079313.089065323,15004590.0,0,0.3427671336069072,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20423846,61.354163129598085,492.0,70.28571428571429,185.95852072053975,20423709.0,3403951.5,6079006.609949779,15004010.0,0,0.3427366226713617,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20422422,61.326992425847855,492.0,70.28571428571429,185.95852072053975,20422372.0,3403728.6666666665,6079364.337748336,15004580.0,0,0.342760520764873,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20424737,61.326992425847855,492.0,70.28571428571429,185.95852072053975,20424356.0,3404059.333333333,6079010.762175657,15004046.0,0,0.3427216712753755,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20423286,61.326992425847855,492.0,70.28571428571429,185.95852072053975,20423249.0,3403874.833333333,6079239.80197121,15004314.0,0,0.342746020400439,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20424258,61.354163129598085,492.0,70.28571428571429,185.95852072053975,20424220.0,3404036.666666667,6079049.704240973,15004010.0,0,0.3427297089568689,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20424039,65.55430318954406,492.0,70.28571428571429,185.95852072053975,20423991.0,3403998.5,6079467.412479082,15004562.0,0,0.2937714719404913,0.0,50.21428571428572,1,2,0,5,12,0,0,54.07692307692308,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20424633,61.326992425847855,492.0,70.28571428571429,185.95852072053975,20424592.0,3404098.666666667,6079359.206305502,15004330.0,0,0.3427234163766859,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20424892,47.67399211110313,492.0,61.50000000000001,173.9482681718907,20424853.0,2917836.142857143,5696912.379745202,15004329.0,0,0.3427190704362108,0.0,43.9375,1,2,0,6,14,0,0,46.86666666666667,61.5,32120,508,32,DoS attacks-Slowloris
80,6,20425752,61.30097490097138,492.0,70.28571428571429,185.95852072053975,20425709.0,3404284.833333333,6079267.080248323,15004061.0,0,0.3427046406908299,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20425957,61.326992425847855,492.0,70.28571428571429,185.95852072053975,20425911.0,3404318.5,6079295.855080085,15004068.0,0,0.3427012012215633,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20426091,61.30097490097138,492.0,70.28571428571429,185.95852072053975,20426054.0,3404342.333333333,6079319.547573582,15004087.0,0,0.3426989530204286,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,20748050,61.40691755665255,492.0,70.28571428571429,185.95852072053975,20748004.0,3458000.6666666665,6102188.372792819,15004622.0,0,0.337381103284405,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,21754077,65.67318072597571,492.0,70.28571428571429,185.95852072053975,21754031.0,3625671.8333333335,6190289.245966635,15004831.0,0,0.2758103687874231,0.0,50.07142857142857,1,2,0,5,12,0,0,53.92307692307692,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,21758010,65.62926176637978,492.0,70.28571428571429,185.95852072053975,21757975.0,3626329.1666666665,6190728.665675839,15004912.0,0,0.2757605130248584,0.0,50.142857142857146,1,2,0,5,12,0,0,54.0,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,22757893,61.379770205469086,492.0,70.28571428571429,185.95852072053975,22757859.0,3792976.5,6303616.7069002455,15004882.0,0,0.3075855923920549,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,22761654,65.59878047646923,492.0,70.28571428571429,185.95852072053975,22761623.0,3793603.833333333,6304161.1943288185,15004995.0,0,0.2636012303851029,0.0,50.142857142857146,1,2,0,5,12,0,0,54.0,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,22761541,65.55430318954406,492.0,70.28571428571429,185.95852072053975,22761503.0,3793583.833333333,6304199.046776629,15005116.0,0,0.2636025390372295,0.0,50.21428571428572,1,2,0,5,12,0,0,54.07692307692308,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,22765494,61.30097490097138,492.0,70.28571428571429,185.95852072053975,22765457.0,3794242.833333333,6304704.510586438,15005151.0,0,0.3074828949461848,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23769256,61.354163129598085,492.0,70.28571428571429,185.95852072053975,23769218.0,3961536.333333333,6442319.076849536,15005178.0,0,0.2944980692706578,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23777088,65.59878047646923,492.0,70.28571428571429,185.95852072053975,23777056.0,3962842.666666667,6443564.157731609,15005340.0,0,0.2523437689257827,0.0,50.142857142857146,1,2,0,5,12,0,0,54.0,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23781006,61.35532731944465,492.0,70.28571428571429,185.95852072053975,23780974.0,3963495.6666666665,6444144.496768633,15005360.0,0,0.2943525601902627,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23788958,61.30097490097138,492.0,70.28571428571429,185.95852072053975,23788925.0,3964820.8333333335,6445362.771252163,15005428.0,0,0.2942541661555752,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23788774,61.379770205469086,492.0,70.28571428571429,185.95852072053975,23788736.0,3964789.3333333335,6445404.659527023,15005595.0,0,0.2942564421352693,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23789266,61.30097490097138,492.0,70.28571428571429,185.95852072053975,23789231.0,3964871.8333333335,6445465.109754063,15005533.0,0,0.294250356442271,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23792593,61.30097490097138,492.0,70.28571428571429,185.95852072053975,23792560.0,3965426.666666667,6446036.140844966,15005709.0,0,0.2942092104042632,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,23792474,61.30097490097138,492.0,70.28571428571429,185.95852072053975,23792434.0,3965405.6666666665,6446058.734163029,15005767.0,0,0.2942106819156344,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,24800004,61.326992425847855,492.0,70.28571428571429,185.95852072053975,24799969.0,4133328.166666667,6607493.856931701,15005974.0,0,0.282258018990642,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,24800240,61.30097490097138,492.0,70.28571428571429,185.95852072053975,24800205.0,4133367.5,6607337.995798028,15005901.0,0,0.2822553330129063,0.0,46.86666666666667,1,2,0,5,13,0,0,50.21428571428572,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,24803973,65.67318072597571,492.0,70.28571428571429,185.95852072053975,24803934.0,4133989.0,6608236.25756743,15006097.0,0,0.2418967316244055,0.0,50.07142857142857,1,2,0,5,12,0,0,53.92307692307692,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,24815747,65.62926176637978,492.0,70.28571428571429,185.95852072053975,24815711.0,4135951.8333333335,6610324.476757958,15006176.0,0,0.2417819620743232,0.0,50.142857142857146,1,2,0,5,12,0,0,54.0,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,24816001,61.326992425847855,492.0,70.28571428571429,185.95852072053975,24815965.0,4135994.1666666665,6610289.148974693,15006125.0,0,0.2820760685817187,0.0,46.8,1,2,0,5,13,0,0,50.142857142857146,70.28571428571429,32120,508,32,DoS attacks-Slowloris
80,6,24816150,61.37977020546909,492.0,70.28571428571429,185.95852072053975,24816114.0,4136019.0,6610430.134655686,15006343.0,0,0.2820743749534073,0.0,46.73333333333333,1,2,0,5,13,0,0,50.07142857142857,70.28571428571429,32120,508,32,DoS attacks-Slowloris
